CustomerID,Recency,Frequency,Monetary,R_Score,F_Score,M_Score,RFM_Score,Segment
17244,419,1,3.0,2,2,3,223,Others
17245,570,1,1.0,1,2,1,121,Lost
17247,381,1,1.0,4,2,1,421,Others
17248,486,1,2.0,2,2,2,222,Others
17250,369,2,2.0,4,3,2,432,Loyal
17251,728,1,1.0,1,2,1,121,Lost
17252,482,2,2.0,2,3,2,232,Others
17253,384,1,1.0,3,2,1,321,Others
17254,370,2,1.0,4,3,1,431,Loyal
17255,406,2,1.0,3,3,1,331,Potential Loyalist
17256,473,2,1.0,2,3,1,231,Others
17259,514,2,2.0,1,3,2,132,Others
17262,418,5,3.0,2,4,3,243,At Risk
17263,574,1,1.0,1,2,1,121,Lost
17265,504,2,2.0,2,3,2,232,Others
17266,368,3,2.0,4,3,2,432,Loyal
17267,493,2,2.0,2,3,2,232,Others
17268,473,4,3.0,2,3,3,233,At Risk
17272,408,4,4.0,3,3,4,334,Potential Loyalist
17274,401,1,1.0,3,2,1,321,Others
17277,593,2,3.0,1,3,3,133,Others
17278,607,1,1.0,1,2,1,121,Lost
17279,423,1,1.0,2,2,1,221,Others
17282,496,3,4.0,2,3,4,234,At Risk
17284,426,6,3.0,2,4,3,243,At Risk
17286,387,1,1.0,3,2,1,321,Others
17287,392,7,3.0,3,4,3,343,Others
17288,375,7,3.0,4,4,3,443,Champion
17289,397,3,3.0,3,3,3,333,Potential Loyalist
17290,369,2,2.0,4,3,2,432,Loyal
17291,674,1,2.0,1,2,2,122,Lost
17293,374,9,4.0,4,4,4,444,Champion
17295,394,3,2.0,3,3,2,332,Potential Loyalist
17297,383,1,1.0,4,2,1,421,Others
17298,467,2,2.0,2,3,2,232,Others
17299,377,4,2.0,4,3,2,432,Loyal
17301,387,1,1.0,3,2,1,321,Others
17302,380,5,3.0,4,4,3,443,Champion
17303,727,1,1.0,1,2,1,121,Lost
17306,376,19,4.0,4,4,4,444,Champion
17309,461,1,1.0,2,2,1,221,Others
17311,444,2,3.0,2,3,3,233,At Risk
17312,504,3,2.0,2,3,2,232,Others
17313,397,1,4.0,3,2,4,324,Potential Loyalist
17314,390,8,4.0,3,4,4,344,Champion
17315,367,38,4.0,4,4,4,444,Champion
17317,412,3,4.0,3,3,4,334,Potential Loyalist
17320,466,3,3.0,2,3,3,233,At Risk
17321,374,2,3.0,4,3,3,433,Champion
17323,381,7,3.0,4,4,3,443,Champion
17324,383,4,3.0,4,3,3,433,Champion
17325,646,1,1.0,1,2,1,121,Lost
17329,380,2,2.0,4,3,2,432,Loyal
17330,388,2,2.0,3,3,2,332,Potential Loyalist
17331,489,1,1.0,2,2,1,221,Others
17333,451,1,2.0,2,2,2,222,Others
17334,668,2,1.0,1,3,1,131,Others
17337,517,4,4.0,1,3,4,134,Others
17338,383,8,4.0,4,4,4,444,Champion
17339,460,2,1.0,2,3,1,231,Others
17340,395,11,4.0,3,4,4,344,Champion
17341,522,3,3.0,1,3,3,133,Others
17343,721,1,1.0,1,2,1,121,Lost
17344,412,1,1.0,3,2,1,321,Others
17345,381,4,2.0,4,3,2,432,Loyal
17346,369,15,4.0,4,4,4,444,Champion
17347,452,1,1.0,2,2,1,221,Others
17348,380,5,3.0,4,4,3,443,Champion
17349,545,1,1.0,1,2,1,121,Lost
17350,374,4,3.0,4,3,3,433,Champion
17351,402,3,2.0,3,3,2,332,Potential Loyalist
17353,495,2,4.0,2,3,4,234,At Risk
17354,416,1,3.0,3,2,3,323,Potential Loyalist
17356,677,1,1.0,1,2,1,121,Lost
17357,390,2,2.0,3,3,2,332,Potential Loyalist
17358,669,2,2.0,1,3,2,132,Others
17359,377,1,1.0,4,2,1,421,Others
17360,383,3,2.0,4,3,2,432,Loyal
17361,415,3,2.0,3,3,2,332,Potential Loyalist
17362,605,2,2.0,1,3,2,132,Others
17364,366,11,4.0,4,4,4,444,Champion
17365,378,8,4.0,4,4,4,444,Champion
17367,604,1,1.0,1,2,1,121,Lost
17368,389,8,4.0,3,4,4,344,Champion
17370,438,4,2.0,2,3,2,232,Others
17371,383,3,2.0,4,3,2,432,Loyal
17372,406,8,3.0,3,4,3,343,Others
17373,406,4,2.0,3,3,2,332,Potential Loyalist
17374,584,2,2.0,1,3,2,132,Others
17375,565,3,2.0,1,3,2,132,Others
17376,436,2,1.0,2,3,1,231,Others
17377,389,20,4.0,3,4,4,344,Champion
17379,377,1,2.0,4,2,2,422,Others
17381,374,29,4.0,4,4,4,444,Champion
17382,431,1,1.0,2,2,1,221,Others
17383,370,1,1.0,4,2,1,421,Others
17384,385,2,2.0,3,3,2,332,Potential Loyalist
17385,380,1,1.0,4,2,1,421,Others
17386,373,6,4.0,4,4,4,444,Champion
17387,385,2,3.0,3,3,3,333,Potential Loyalist
17388,443,4,3.0,2,3,3,233,At Risk
17389,366,34,4.0,4,4,4,444,Champion
17391,529,2,2.0,1,3,2,132,Others
17392,672,2,2.0,1,3,2,132,Others
17394,585,1,1.0,1,2,1,121,Lost
17396,405,8,4.0,3,4,4,344,Champion
17397,388,2,3.0,3,3,3,333,Potential Loyalist
17398,480,3,2.0,2,3,2,232,Others
17400,492,5,4.0,2,4,4,244,At Risk
17402,370,13,4.0,4,4,4,444,Champion
17403,402,1,1.0,3,2,1,321,Others
17404,370,15,4.0,4,4,4,444,Champion
17405,367,3,3.0,4,3,3,433,Champion
17406,699,3,4.0,1,3,4,134,Others
17408,529,1,1.0,1,2,1,121,Lost
17409,550,2,3.0,1,3,3,133,Others
17410,382,5,3.0,4,4,3,443,Champion
17411,378,3,3.0,4,3,3,433,Champion
17412,368,7,3.0,4,4,3,443,Champion
17414,409,2,3.0,3,3,3,333,Potential Loyalist
17415,445,1,2.0,2,2,2,222,Others
17416,395,7,4.0,3,4,4,344,Champion
17418,408,2,2.0,3,3,2,332,Potential Loyalist
17419,377,12,4.0,4,4,4,444,Champion
17420,416,3,2.0,3,3,2,332,Potential Loyalist
17422,382,6,4.0,4,4,4,444,Champion
17423,412,2,3.0,3,3,3,333,Potential Loyalist
17425,385,2,3.0,3,3,3,333,Potential Loyalist
17426,374,6,4.0,4,4,4,444,Champion
17427,437,1,1.0,2,2,1,221,Others
17428,366,28,4.0,4,4,4,444,Champion
17429,494,3,2.0,2,3,2,232,Others
17430,398,2,1.0,3,3,1,331,Potential Loyalist
17431,679,1,2.0,1,2,2,122,Lost
17432,384,2,2.0,3,3,2,332,Potential Loyalist
17433,454,1,1.0,2,2,1,221,Others
17434,368,7,4.0,4,4,4,444,Champion
17436,367,2,1.0,4,3,1,431,Loyal
17438,619,1,2.0,1,2,2,122,Lost
17440,522,3,1.0,1,3,1,131,Others
17442,402,6,4.0,3,4,4,344,Champion
17443,585,1,2.0,1,2,2,122,Lost
17444,513,3,4.0,1,3,4,134,Others
17446,542,2,1.0,1,3,1,131,Others
17447,406,2,2.0,3,3,2,332,Potential Loyalist
17449,368,7,4.0,4,4,4,444,Champion
17450,374,46,4.0,4,4,4,444,Champion
17451,367,7,4.0,4,4,4,444,Champion
17453,383,2,2.0,4,3,2,432,Loyal
17454,558,4,2.0,1,3,2,132,Others
17455,569,1,1.0,1,2,1,121,Lost
17456,731,1,1.0,1,2,1,121,Lost
17457,492,5,4.0,2,4,4,244,At Risk
17458,381,1,2.0,4,2,2,422,Others
17459,409,2,2.0,3,3,2,332,Potential Loyalist
17460,460,6,2.0,2,4,2,242,Others
17461,388,3,3.0,3,3,3,333,Potential Loyalist
17462,426,2,3.0,2,3,3,233,At Risk
17463,382,5,4.0,4,4,4,444,Champion
17464,524,1,1.0,1,2,1,121,Lost
17466,376,2,3.0,4,3,3,433,Champion
17468,376,2,1.0,4,3,1,431,Loyal
17469,382,5,4.0,4,4,4,444,Champion
17470,410,5,3.0,3,4,3,343,Others
17472,557,3,3.0,1,3,3,133,Others
17475,445,1,1.0,2,2,1,221,Others
17480,443,1,2.0,2,2,2,222,Others
17481,369,4,3.0,4,3,3,433,Champion
17483,431,3,2.0,2,3,2,232,Others
17486,627,1,2.0,1,2,2,122,Lost
17489,424,2,2.0,2,3,2,232,Others
17490,366,7,4.0,4,4,4,444,Champion
17491,367,10,4.0,4,4,4,444,Champion
17492,614,1,2.0,1,2,2,122,Lost
17495,373,2,2.0,4,3,2,432,Loyal
17496,724,1,1.0,1,2,1,121,Lost
17498,441,1,1.0,2,2,1,221,Others
17499,655,1,2.0,1,2,2,122,Lost
17500,383,3,3.0,4,3,3,433,Champion
17501,586,2,1.0,1,3,1,131,Others
17502,375,4,3.0,4,3,3,433,Champion
17503,368,2,2.0,4,3,2,432,Loyal
17504,572,9,4.0,1,4,4,144,At Risk
17505,527,2,3.0,1,3,3,133,Others
17506,441,1,1.0,2,2,1,221,Others
17507,627,2,2.0,1,3,2,132,Others
17508,646,1,2.0,1,2,2,122,Lost
17509,423,8,4.0,2,4,4,244,At Risk
17510,390,1,2.0,3,2,2,322,Others
17511,368,31,4.0,4,4,4,444,Champion
17512,394,10,4.0,3,4,4,344,Champion
17513,438,1,2.0,2,2,2,222,Others
17514,494,1,1.0,2,2,1,221,Others
17515,397,4,2.0,3,3,2,332,Potential Loyalist
17516,381,5,3.0,4,4,3,443,Champion
17517,674,1,1.0,1,2,1,121,Lost
17519,383,6,4.0,4,4,4,444,Champion
17520,419,1,2.0,2,2,2,222,Others
17521,395,3,3.0,3,3,3,333,Potential Loyalist
17522,367,5,3.0,4,4,3,443,Champion
17523,377,4,2.0,4,3,2,432,Loyal
17524,727,1,1.0,1,2,1,121,Lost
17525,725,1,2.0,1,2,2,122,Lost
17526,370,4,3.0,4,3,3,433,Champion
17527,419,4,3.0,2,3,3,233,At Risk
17528,367,8,4.0,4,4,4,444,Champion
17530,367,10,4.0,4,4,4,444,Champion
17531,556,1,1.0,1,2,1,121,Lost
17534,419,1,1.0,2,2,1,221,Others
17535,646,1,1.0,1,2,1,121,Lost
17536,543,1,1.0,1,2,1,121,Lost
17537,395,2,3.0,3,3,3,333,Potential Loyalist
17538,391,1,1.0,3,2,1,321,Others
17540,390,2,2.0,3,3,2,332,Potential Loyalist
17542,635,1,1.0,1,2,1,121,Lost
17545,409,3,2.0,3,3,2,332,Potential Loyalist
17548,599,1,1.0,1,2,1,121,Lost
17549,389,2,1.0,3,3,1,331,Potential Loyalist
17550,563,3,1.0,1,3,1,131,Others
17551,725,1,1.0,1,2,1,121,Lost
17552,426,4,3.0,2,3,3,233,At Risk
17553,495,1,3.0,2,2,3,223,Others
17554,367,5,4.0,4,4,4,444,Champion
17555,385,2,2.0,3,3,2,332,Potential Loyalist
17556,571,1,1.0,1,2,1,121,Lost
17557,380,3,2.0,4,3,2,432,Loyal
17560,460,4,3.0,2,3,3,233,At Risk
17561,385,1,1.0,3,2,1,321,Others
17562,380,7,3.0,4,4,3,443,Champion
17564,390,3,2.0,3,3,2,332,Potential Loyalist
17566,374,2,3.0,4,3,3,433,Champion
17567,373,8,4.0,4,4,4,444,Champion
17569,698,1,2.0,1,2,2,122,Lost
17571,416,4,3.0,3,3,3,333,Potential Loyalist
17572,437,4,1.0,2,3,1,231,Others
17573,395,3,2.0,3,3,2,332,Potential Loyalist
17574,608,1,1.0,1,2,1,121,Lost
17576,374,19,4.0,4,4,4,444,Champion
17578,584,1,1.0,1,2,1,121,Lost
17579,370,3,2.0,4,3,2,432,Loyal
17580,618,3,1.0,1,3,1,131,Others
17581,366,25,4.0,4,4,4,444,Champion
17582,602,1,1.0,1,2,1,121,Lost
17584,373,2,3.0,4,3,3,433,Champion
17585,475,4,3.0,2,3,3,233,At Risk
17588,466,3,3.0,2,3,3,233,At Risk
17589,426,4,4.0,2,3,4,234,At Risk
17590,368,3,3.0,4,3,3,433,Champion
17591,439,7,4.0,2,4,4,244,At Risk
17593,369,5,4.0,4,4,4,444,Champion
17594,451,2,3.0,2,3,3,233,At Risk
17595,378,2,2.0,4,3,2,432,Loyal
17596,389,7,4.0,3,4,4,344,Champion
17597,579,1,4.0,1,2,4,124,Others
17600,383,1,1.0,4,2,1,421,Others
17601,605,1,1.0,1,2,1,121,Lost
17602,368,6,4.0,4,4,4,444,Champion
17603,444,1,2.0,2,2,2,222,Others
17604,583,2,2.0,1,3,2,132,Others
17608,399,2,1.0,3,3,1,331,Potential Loyalist
17609,406,5,3.0,3,4,3,343,Others
17611,373,15,4.0,4,4,4,444,Champion
17612,419,6,4.0,2,4,4,244,At Risk
17613,388,14,4.0,3,4,4,344,Champion
17614,423,1,2.0,2,2,2,222,Others
17615,496,3,2.0,2,3,2,232,Others
17616,539,3,2.0,1,3,2,132,Others
17618,371,3,3.0,4,3,3,433,Champion
17619,678,1,1.0,1,2,1,121,Lost
17620,425,1,1.0,2,2,1,221,Others
17621,387,3,3.0,3,3,3,333,Potential Loyalist
17623,398,1,2.0,3,2,2,322,Others
17624,380,2,3.0,4,3,3,433,Champion
17625,384,4,4.0,3,3,4,334,Potential Loyalist
17628,447,1,1.0,2,2,1,221,Others
17629,371,8,4.0,4,4,4,444,Champion
17630,535,2,2.0,1,3,2,132,Others
17631,367,3,2.0,4,3,2,432,Loyal
17633,397,4,3.0,3,3,3,333,Potential Loyalist
17634,402,9,4.0,3,4,4,344,Champion
17636,385,1,1.0,3,2,1,321,Others
17637,397,2,2.0,3,3,2,332,Potential Loyalist
17639,642,1,1.0,1,2,1,121,Lost
17640,452,1,2.0,2,2,2,222,Others
17642,485,2,3.0,2,3,3,233,At Risk
17643,739,1,1.0,1,2,1,121,Lost
17644,367,11,4.0,4,4,4,444,Champion
17646,585,3,3.0,1,3,3,133,Others
17647,431,1,1.0,2,2,1,221,Others
17648,426,4,4.0,2,3,4,234,At Risk
17649,504,1,3.0,2,2,3,223,Others
17650,387,1,1.0,3,2,1,321,Others
17651,377,10,4.0,4,4,4,444,Champion
17652,391,12,4.0,3,4,4,344,Champion
17653,402,4,3.0,3,3,3,333,Potential Loyalist
17654,643,1,1.0,1,2,1,121,Lost
17655,376,7,4.0,4,4,4,444,Champion
17656,439,5,4.0,2,4,4,244,At Risk
17658,391,2,2.0,3,3,2,332,Potential Loyalist
17659,383,12,4.0,4,4,4,444,Champion
17660,507,1,1.0,2,2,1,221,Others
17663,391,7,4.0,3,4,4,344,Champion
17664,384,2,2.0,3,3,2,332,Potential Loyalist
17666,369,2,3.0,4,3,3,433,Champion
17667,432,5,4.0,2,4,4,244,At Risk
17668,367,2,2.0,4,3,2,432,Loyal
17669,408,7,4.0,3,4,4,344,Champion
17670,593,1,1.0,1,2,1,121,Lost
17671,381,4,3.0,4,3,3,433,Champion
17672,416,2,4.0,3,3,4,334,Potential Loyalist
17673,367,6,3.0,4,4,3,443,Champion
17674,440,2,2.0,2,3,2,232,Others
17675,367,31,4.0,4,4,4,444,Champion
17676,370,6,3.0,4,4,3,443,Champion
17677,367,30,4.0,4,4,4,444,Champion
17678,629,1,1.0,1,2,1,121,Lost
17679,418,2,4.0,2,3,4,234,At Risk
17680,389,1,1.0,3,2,1,321,Others
17682,376,6,4.0,4,4,4,444,Champion
17684,409,1,1.0,3,2,1,321,Others
17685,382,7,4.0,4,4,4,444,Champion
17686,373,7,4.0,4,4,4,444,Champion
17690,396,15,4.0,3,4,4,344,Champion
17691,724,2,1.0,1,3,1,131,Others
17692,493,4,3.0,2,3,3,233,At Risk
17693,503,1,1.0,2,2,1,221,Others
17694,507,1,1.0,2,2,1,221,Others
17695,497,2,3.0,2,3,3,233,At Risk
17696,404,8,4.0,3,4,4,344,Champion
17697,602,1,2.0,1,2,2,122,Lost
17698,626,1,1.0,1,2,1,121,Lost
17700,382,4,4.0,4,3,4,434,Champion
17701,618,1,2.0,1,2,2,122,Lost
17702,396,4,4.0,3,3,4,334,Potential Loyalist
17703,401,3,3.0,3,3,3,333,Potential Loyalist
17704,534,2,3.0,1,3,3,133,Others
17705,369,9,4.0,4,4,4,444,Champion
17706,370,17,4.0,4,4,4,444,Champion
17707,551,2,1.0,1,3,1,131,Others
17708,553,2,1.0,1,3,1,131,Others
17709,535,1,1.0,1,2,1,121,Lost
17711,376,2,2.0,4,3,2,432,Loyal
17712,410,1,2.0,3,2,2,322,Others
17714,686,1,1.0,1,2,1,121,Lost
17715,566,1,2.0,1,2,2,122,Lost
17716,388,11,4.0,3,4,4,344,Champion
17718,598,1,1.0,1,2,1,121,Lost
17719,403,15,4.0,3,4,4,344,Champion
17720,392,4,3.0,3,3,3,333,Potential Loyalist
17722,462,4,4.0,2,3,4,234,At Risk
17723,493,6,4.0,2,4,4,244,At Risk
17724,437,3,3.0,2,3,3,233,At Risk
17725,382,11,4.0,4,4,4,444,Champion
17727,381,1,3.0,4,2,3,423,Others
17728,369,3,4.0,4,3,4,434,Champion
17730,369,13,4.0,4,4,4,444,Champion
17731,445,4,3.0,2,3,3,233,At Risk
17732,738,1,1.0,1,2,1,121,Lost
17733,404,2,3.0,3,3,3,333,Potential Loyalist
17734,419,3,3.0,2,3,3,233,At Risk
17735,368,19,4.0,4,4,4,444,Champion
17736,375,3,2.0,4,3,2,432,Loyal
17737,375,2,1.0,4,3,1,431,Loyal
17738,385,4,4.0,3,3,4,334,Potential Loyalist
17739,377,7,4.0,4,4,4,444,Champion
17742,479,2,2.0,2,3,2,232,Others
17744,369,6,4.0,4,4,4,444,Champion
17746,606,1,1.0,1,2,1,121,Lost
17747,478,1,1.0,2,2,1,221,Others
17749,544,2,3.0,1,3,3,133,Others
17750,371,9,4.0,4,4,4,444,Champion
17752,725,1,1.0,1,2,1,121,Lost
17754,366,5,4.0,4,4,4,444,Champion
17757,367,30,4.0,4,4,4,444,Champion
17758,385,8,4.0,3,4,4,344,Champion
17759,383,3,3.0,4,3,3,433,Champion
17760,387,2,1.0,3,3,1,331,Potential Loyalist
17761,398,1,3.0,3,2,3,323,Potential Loyalist
17763,629,1,1.0,1,2,1,121,Lost
17764,416,2,3.0,3,3,3,333,Potential Loyalist
17765,524,3,2.0,1,3,2,132,Others
17767,381,1,1.0,4,2,1,421,Others
17768,374,3,4.0,4,3,4,434,Champion
17769,378,10,4.0,4,4,4,444,Champion
17770,564,5,3.0,1,4,3,143,At Risk
17771,422,2,1.0,2,3,1,231,Others
17772,376,2,1.0,4,3,1,431,Loyal
17774,462,4,3.0,2,3,3,233,At Risk
17775,620,1,1.0,1,2,1,121,Lost
17777,390,3,2.0,3,3,2,332,Potential Loyalist
17779,387,3,2.0,3,3,2,332,Potential Loyalist
17781,525,2,1.0,1,3,1,131,Others
17783,438,2,1.0,2,3,1,231,Others
17785,419,1,1.0,2,2,1,221,Others
17786,451,2,1.0,2,3,1,231,Others
17787,518,4,4.0,1,3,4,134,Others
17788,439,2,3.0,2,3,3,233,At Risk
17789,647,1,1.0,1,2,1,121,Lost
17790,392,14,4.0,3,4,4,344,Champion
17791,395,1,1.0,3,2,1,321,Others
17793,391,1,2.0,3,2,2,322,Others
17795,545,2,2.0,1,3,2,132,Others
17796,406,4,3.0,3,3,3,333,Potential Loyalist
17797,388,3,3.0,3,3,3,333,Potential Loyalist
17799,388,10,4.0,3,4,4,344,Champion
17800,403,9,3.0,3,4,3,343,Others
17802,448,3,3.0,2,3,3,233,At Risk
17805,439,1,2.0,2,2,2,222,Others
17806,377,1,2.0,4,2,2,422,Others
17809,382,12,4.0,4,4,4,444,Champion
17811,370,39,4.0,4,4,4,444,Champion
17812,378,4,3.0,4,3,3,433,Champion
17813,380,5,4.0,4,4,4,444,Champion
17816,402,4,1.0,3,3,1,331,Potential Loyalist
17817,370,3,2.0,4,3,2,432,Loyal
17819,437,7,4.0,2,4,4,244,At Risk
17824,417,1,1.0,2,2,1,221,Others
17827,371,5,4.0,4,4,4,444,Champion
17828,388,4,4.0,3,3,4,334,Potential Loyalist
17829,664,1,3.0,1,2,3,123,Others
17830,367,3,2.0,4,3,2,432,Loyal
17831,399,1,1.0,3,2,1,321,Others
17832,415,1,1.0,3,2,1,321,Others
17835,368,3,2.0,4,3,2,432,Loyal
17836,413,1,1.0,3,2,1,321,Others
17837,408,8,3.0,3,4,3,343,Others
17838,392,5,4.0,3,4,4,344,Champion
17839,408,1,2.0,3,2,2,322,Others
17841,367,124,4.0,4,4,4,444,Champion
17843,669,1,1.0,1,2,1,121,Lost
17844,472,1,1.0,2,2,1,221,Others
17846,451,1,4.0,2,2,4,224,Others
17848,447,9,3.0,2,4,3,243,At Risk
17849,584,4,2.0,1,3,2,132,Others
17850,738,34,4.0,1,4,4,144,At Risk
17852,377,2,1.0,4,3,1,431,Loyal
17854,551,2,2.0,1,3,2,132,Others
17855,738,1,1.0,1,2,1,121,Lost
17856,367,4,3.0,4,3,3,433,Champion
17857,370,23,4.0,4,4,4,444,Champion
17858,371,12,4.0,4,4,4,444,Champion
17859,670,1,1.0,1,2,1,121,Lost
17860,734,1,1.0,1,2,1,121,Lost
17861,369,8,4.0,4,4,4,444,Champion
17862,689,1,2.0,1,2,2,122,Lost
17863,425,6,4.0,2,4,4,244,At Risk
17864,378,3,2.0,4,3,2,432,Loyal
17865,396,20,4.0,3,4,4,344,Champion
17866,508,1,2.0,1,2,2,122,Lost
17867,396,6,3.0,3,4,3,343,Others
17869,473,5,2.0,2,4,2,242,Others
17870,368,12,4.0,4,4,4,444,Champion
17871,570,1,1.0,1,2,1,121,Lost
17873,446,5,4.0,2,4,4,244,At Risk
17874,551,6,3.0,1,4,3,143,At Risk
17877,536,1,1.0,1,2,1,121,Lost
17878,409,1,2.0,3,2,2,322,Others
17879,539,1,1.0,1,2,1,121,Lost
17880,730,1,2.0,1,2,2,122,Lost
17881,670,1,1.0,1,2,1,121,Lost
17883,369,4,2.0,4,3,2,432,Loyal
17884,369,4,3.0,4,3,3,433,Champion
17885,378,1,1.0,4,2,1,421,Others
17886,397,3,3.0,3,3,3,333,Potential Loyalist
17887,495,1,1.0,2,2,1,221,Others
17888,387,8,3.0,3,4,3,343,Others
17889,578,2,1.0,1,3,1,131,Others
17890,688,2,2.0,1,3,2,132,Others
17891,528,1,1.0,1,2,1,121,Lost
17892,422,3,1.0,2,3,1,231,Others
17893,591,1,1.0,1,2,1,121,Lost
17894,437,8,3.0,2,4,3,243,At Risk
17895,410,1,1.0,3,2,1,321,Others
17896,389,1,1.0,3,2,1,321,Others
17897,538,3,2.0,1,3,2,132,Others
17898,451,2,1.0,2,3,1,231,Others
17899,525,1,1.0,1,2,1,121,Lost
17900,556,2,1.0,1,3,1,131,Others
17901,395,1,1.0,3,2,1,321,Others
17904,387,1,1.0,3,2,1,321,Others
17905,437,4,3.0,2,3,3,233,At Risk
17906,613,1,1.0,1,2,1,121,Lost
17908,739,1,1.0,1,2,1,121,Lost
17911,375,1,2.0,4,2,2,422,Others
17912,676,5,2.0,1,4,2,142,Others
17913,424,2,2.0,2,3,2,232,Others
17914,369,1,2.0,4,2,2,422,Others
17917,411,3,2.0,3,3,2,332,Potential Loyalist
17919,454,1,3.0,2,2,3,223,Others
17920,370,17,4.0,4,4,4,444,Champion
17921,430,4,3.0,2,3,3,233,At Risk
17923,648,1,1.0,1,2,1,121,Lost
17924,377,7,4.0,4,4,4,444,Champion
17925,738,1,1.0,1,2,1,121,Lost
17926,499,2,2.0,2,3,2,232,Others
17928,411,2,1.0,3,3,1,331,Potential Loyalist
17929,377,4,3.0,4,3,3,433,Champion
17930,401,5,4.0,3,4,4,344,Champion
17931,500,2,2.0,2,3,2,232,Others
17932,395,3,3.0,3,3,3,333,Potential Loyalist
17934,417,2,3.0,2,3,3,233,At Risk
17935,504,2,1.0,2,3,1,231,Others
17936,371,1,2.0,4,2,2,422,Others
17937,374,7,4.0,4,4,4,444,Champion
17939,525,1,1.0,1,2,1,121,Lost
17940,415,10,4.0,3,4,4,344,Champion
17941,496,1,1.0,2,2,1,221,Others
17942,373,1,1.0,4,2,1,421,Others
17946,599,2,1.0,1,3,1,131,Others
17947,403,1,1.0,3,2,1,321,Others
17948,513,1,2.0,1,2,2,122,Lost
17949,367,45,4.0,4,4,4,444,Champion
17950,438,3,2.0,2,3,2,232,Others
17951,405,3,3.0,3,3,3,333,Potential Loyalist
17954,371,12,4.0,4,4,4,444,Champion
17955,564,4,2.0,1,3,2,132,Others
17956,615,1,1.0,1,2,1,121,Lost
17957,432,1,1.0,2,2,1,221,Others
17958,482,1,2.0,2,2,2,222,Others
17960,537,1,1.0,1,2,1,121,Lost
17961,387,39,3.0,3,4,3,343,Others
17962,508,1,1.0,1,2,1,121,Lost
17964,397,2,2.0,3,3,2,332,Potential Loyalist
17965,403,14,4.0,3,4,4,344,Champion
17966,403,5,3.0,3,4,3,343,Others
17967,737,1,1.0,1,2,1,121,Lost
17968,739,1,1.0,1,2,1,121,Lost
17969,532,2,1.0,1,3,1,131,Others
17970,577,1,2.0,1,2,2,122,Lost
17972,607,1,1.0,1,2,1,121,Lost
17973,417,1,2.0,2,2,2,222,Others
17974,390,3,3.0,3,3,3,333,Potential Loyalist
17975,381,13,4.0,4,4,4,444,Champion
17976,738,1,2.0,1,2,2,122,Lost
17977,395,1,1.0,3,2,1,321,Others
17978,731,1,1.0,1,2,1,121,Lost
17979,401,4,3.0,3,3,3,333,Potential Loyalist
17980,531,3,3.0,1,3,3,133,Others
17984,511,1,1.0,1,2,1,121,Lost
17985,388,1,2.0,3,2,2,322,Others
17986,422,1,1.0,2,2,1,221,Others
17987,551,1,1.0,1,2,1,121,Lost
17988,377,7,1.0,4,4,1,441,Loyal
17990,602,3,2.0,1,3,2,132,Others
17991,591,2,1.0,1,3,1,131,Others
17994,487,4,3.0,2,3,3,233,At Risk
17995,647,1,1.0,1,2,1,121,Lost
17997,440,8,4.0,2,4,4,244,At Risk
17999,403,2,2.0,3,3,2,332,Potential Loyalist
18001,378,2,2.0,4,3,2,432,Loyal
18004,728,1,1.0,1,2,1,121,Lost
18005,369,2,1.0,4,3,1,431,Loyal
18006,389,1,2.0,3,2,2,322,Others
18008,436,9,4.0,2,4,4,244,At Risk
18009,601,1,1.0,1,2,1,121,Lost
18010,622,1,1.0,1,2,1,121,Lost
18011,739,1,1.0,1,2,1,121,Lost
18013,521,2,1.0,1,3,1,131,Others
18014,394,1,1.0,3,2,1,321,Others
18015,370,1,1.0,4,2,1,421,Others
18016,398,5,3.0,3,4,3,343,Others
18017,447,3,2.0,2,3,2,232,Others
18018,474,2,1.0,2,3,1,231,Others
18019,417,1,1.0,2,2,1,221,Others
18022,401,1,2.0,3,2,2,322,Others
18024,518,2,2.0,1,3,2,132,Others
18027,464,1,1.0,2,2,1,221,Others
18030,370,2,1.0,4,3,1,431,Loyal
18032,700,1,1.0,1,2,1,121,Lost
18033,431,1,1.0,2,2,1,221,Others
18034,387,2,2.0,3,3,2,332,Potential Loyalist
18035,401,3,3.0,3,3,3,333,Potential Loyalist
18036,398,3,2.0,3,3,2,332,Potential Loyalist
18037,520,6,1.0,1,4,1,141,Others
18040,385,2,2.0,3,3,2,332,Potential Loyalist
18041,377,21,4.0,4,4,4,444,Champion
18042,419,1,1.0,2,2,1,221,Others
18043,390,3,2.0,3,3,2,332,Potential Loyalist
18044,370,10,4.0,4,4,4,444,Champion
18045,411,1,1.0,3,2,1,321,Others
18048,569,2,1.0,1,3,1,131,Others
18050,725,1,1.0,1,2,1,121,Lost
18053,436,1,1.0,2,2,1,221,Others
18055,373,10,4.0,4,4,4,444,Champion
18056,654,1,2.0,1,2,2,122,Lost
18058,375,1,1.0,4,2,1,421,Others
18059,389,3,1.0,3,3,1,331,Potential Loyalist
18061,387,10,4.0,3,4,4,344,Champion
18062,539,3,3.0,1,3,3,133,Others
18064,499,2,3.0,2,3,3,233,At Risk
18065,371,14,4.0,4,4,4,444,Champion
18066,441,1,2.0,2,2,2,222,Others
18067,406,1,2.0,3,2,2,322,Others
18068,655,1,1.0,1,2,1,121,Lost
18069,392,5,4.0,3,4,4,344,Champion
